transaction_id,date,store_id,product_id,quantity,unit_price
T077432,10/05/2025,S01,P10,1,
T035195,11/02/2024,S01,P11,1,
T011295,14/05/2023,S04,P11,1,
T078189,18/05/2025,S01,P05,1,
T020726,09/09/2023,S02,P03,1,
T041725,24/04/2024,S04,P10,1,
T043185,11/05/2024,S01,P11,1,
T020156,02/09/2023,S06,P04,1,
T011171,13/05/2023,S02,P03,2,
T025354,01/11/2023,S03,P06,1,3.8
T069683,16/02/2025,S03,P04,1,
T004275,18/02/2023,S01,P01,1,
T025329,01/11/2023,S02,P03,1,
T031859,06/01/2024,S08,P09,1,10.0
T013856,14/06/2023,S06,P02,1,
T031207,31/12/2023,S04,P02,1,
T073756,01/04/2025,S02,P01,1,
T063640,19/12/2024,S06,P01,1,
T042598,03/05/2024,S08,P09,1,
T078135,17/05/2025,S05,P11,3,
T016388,17/07/2023,S04,P07,1,
T072214,15/03/2025,S02,P11,1,
T063256,15/12/2024,S06,P11,1,
T073903,02/04/2025,S06,P10,1,
T026142,09/11/2023,S08,P07,1,
T073949,03/04/2025,S03,P06,1,
T054876,23/09/2024,S03,P07,1,
T078892,25/05/2025,S04,P03,1,
T071391,06/03/2025,S08,P11,1,
T029748,16/12/2023,S06,P12,1,
T074647,10/04/2025,S03,P01,1,
T062910,12/12/2024,S08,P08,1,
T043489,14/05/2024,S02,P12,1,
T034043,28/01/2024,S08,P11,1,
T005655,05/03/2023,S07,P11,1,
T036949,02/03/2024,S01,P05,2,
T026059,08/11/2023,S06,P02,1,5.0
T021713,20/09/2023,S04,P07,1,
T040835,14/04/2024,S04,P05,2,4.0
T064910,31/12/2024,S02,P11,1,
T020166,02/09/2023,S07,P04,1,4.5
T059469,11/11/2024,S01,P06,1,3.8
T007055,22/03/2023,S08,P08,1,
T023627,13/10/2023,S03,P02,1,
T025852,06/11/2023,S04,P01,1,5.5
T078657,23/05/2025,S01,P05,2,
T038659,21/03/2024,S02,P07,1,
T008074,04/04/2023,S08,P12,2,
T033701,25/01/2024,S04,P09,1,
T029448,13/12/2023,S07,P07,1,
T013037,04/06/2023,S01,P09,1,
T075001,13/04/2025,S07,P11,1,
T032119,09/01/2024,S04,P04,1,
T002459,27/01/2023,S05,P07,1,
T057870,26/10/2024,S04,P06,1,
T053370,07/09/2024,S02,P10,1,
T064279,25/12/2024,S06,P05,2,
T047123,25/06/2024,S06,P02,2,5.0
T019338,23/08/2023,S08,P09,1,
T037760,11/03/2024,S03,P05,1,
T077636,12/05/2025,S01,P08,1,
T076720,02/05/2025,S06,P03,1,
T060105,17/11/2024,S02,P02,2,
T031748,05/01/2024,S08,P08,3,
T031982,07/01/2024,S08,P07,1,
T071961,12/03/2025,S04,P06,1,3.8
T027537,24/11/2023,S01,P08,1,
T021479,17/09/2023,S04,P03,1,
T049931,29/07/2024,S07,P07,1,
T022405,29/09/2023,S01,P05,1,
T058097,28/10/2024,S04,P12,1,
T006669,18/03/2023,S04,P12,2,
T004666,22/02/2023,S03,P02,1,
T053593,09/09/2024,S01,P03,3,
T075475,19/04/2025,S03,P10,3,3.0
T041961,27/04/2024,S03,P08,1,
T034376,01/02/2024,S04,P01,1,
T036137,22/02/2024,S02,P01,1,
T038113,15/03/2024,S04,P12,1,16.0
T006145,12/03/2023,S02,P09,1,
T066130,12/01/2025,S01,P04,2,
T049231,21/07/2024,S04,P05,1,
T052123,24/08/2024,S01,P07,2,
T037073,03/03/2024,S02,P11,3,18.0
T007644,30/03/2023,S01,P07,1,
T009229,19/04/2023,S05,P05,1,4.0
T036959,02/03/2024,S01,P01,1,
T053000,02/09/2024,S05,P01,1,
T043913,19/05/2024,S01,P09,1,
T075956,24/04/2025,S04,P01,1,
T076858,04/05/2025,S02,P06,1,
T053958,13/09/2024,S02,P07,1,
T015945,11/07/2023,S07,P01,1,
T067769,26/01/2025,S08,P08,2,
T064399,26/12/2024,S07,P07,1,
T013154,05/06/2023,S03,P08,2,
T037759,11/03/2024,S03,P11,3,
T077674,12/05/2025,S04,P03,1,
T000641,07/01/2023,S04,P10,2,
T058731,04/11/2024,S02,P09,1,10.0
T002154,23/01/2023,S06,P12,1,
T003467,08/02/2023,S02,P11,1,
T036862,29/02/2024,S06,P12,3,
T078644,22/05/2025,S08,P06,1,
T030058,19/12/2023,S05,P02,2,
T006707,18/03/2023,S06,P03,2,
T049489,24/07/2024,S06,P11,1,
T029490,14/12/2023,S02,P05,1,
T039054,25/03/2024,S02,P06,1,
T061874,03/12/2024,S01,P10,1,
T012256,26/05/2023,S01,P12,1,
T072670,20/03/2025,S01,P11,1,
T059816,14/11/2024,S04,P09,1,
T013707,12/06/2023,S06,P11,2,
T039066,25/03/2024,S03,P08,1,
T038304,17/03/2024,S02,P11,1,
T065955,10/01/2025,S04,P04,2,
T000055,01/01/2023,S04,P02,1,
T075590,20/04/2025,S04,P03,1,
T028841,07/12/2023,S06,P10,1,
T076087,25/04/2025,S06,P04,1,
T016910,24/07/2023,S05,P05,1,
T008853,14/04/2023,S06,P02,2,
T044823,28/05/2024,S06,P01,1,
T014681,25/06/2023,S06,P07,1,
T051486,16/08/2024,S07,P03,1,
T036471,25/02/2024,S04,P03,1,
T011922,21/05/2023,S06,P09,2,
T003385,07/02/2023,S01,P06,1,
T007739,31/03/2023,S04,P02,1,
T037467,08/03/2024,S01,P02,1,
T055568,30/09/2024,S05,P12,3,
T009294,20/04/2023,S03,P05,1,
T017705,03/08/2023,S05,P10,1,
T031649,05/01/2024,S01,P01,1,
T006614,17/03/2023,S07,P01,1,
T016210,15/07/2023,S03,P02,1,
T055732,02/10/2024,S06,P11,1,18.0
T009044,17/04/2023,S01,P03,1,
T065644,07/01/2025,S04,P08,1,
T000707,08/01/2023,S02,P04,1,
T012271,26/05/2023,S02,P05,1,
T072356,16/03/2025,S04,P12,1,
T056599,12/10/2024,S04,P05,2,
T067305,22/01/2025,S08,P02,1,
T016720,22/07/2023,S04,P07,2,
T049904,29/07/2024,S04,P02,1,
T045776,09/06/2024,S03,P05,2,
T028735,06/12/2023,S05,P05,2,
T018058,07/08/2023,S04,P07,2,
T063945,22/12/2024,S04,P07,1,
T061608,30/11/2024,S07,P09,1,
T066118,11/01/2025,S08,P11,1,
T012475,28/05/2023,S04,P01,1,
T007420,27/03/2023,S02,P11,2,
T059700,13/11/2024,S03,P06,1,
T059034,07/11/2024,S03,P12,1,16.0
T052357,26/08/2024,S03,P11,1,
T074619,09/04/2025,S08,P06,1,
T025901,07/11/2023,S01,P11,1,
T025607,04/11/2023,S02,P02,1,
T040668,12/04/2024,S04,P11,1,
T042459,02/05/2024,S04,P01,2,
T020640,08/09/2023,S03,P12,1,
T049181,21/07/2024,S01,P10,1,
T070865,01/03/2025,S06,P04,1,4.5
T011864,21/05/2023,S02,P01,1,
T042731,05/05/2024,S03,P11,1,
T041280,19/04/2024,S05,P07,2,
T060303,18/11/2024,S07,P04,1,
T003276,05/02/2023,S06,P05,2,4.0
T045943,11/06/2024,S05,P09,2,
T032496,13/01/2024,S05,P03,3,
T031616,04/01/2024,S06,P09,1,
T073819,02/04/2025,S01,P07,1,
T051021,11/08/2024,S03,P07,1,
T011974,22/05/2023,S04,P07,1,
T015786,09/07/2023,S05,P10,1,
T019186,21/08/2023,S06,P08,1,8.5
T006972,21/03/2023,S06,P08,1,
T030509,24/12/2023,S02,P08,2,
T061554,30/11/2024,S04,P02,1,
T010332,02/05/2023,S07,P12,1,
T010580,06/05/2023,S01,P06,1,
T061244,27/11/2024,S04,P06,2,
T070801,01/03/2025,S02,P07,3,9.5
T046918,23/06/2024,S01,P05,2,
T018143,08/08/2023,S05,P03,1,
T023524,12/10/2023,S01,P11,1,
T078848,25/05/2025,S01,P07,1,
T065732,08/01/2025,S03,P04,1,
T055795,03/10/2024,S04,P03,1,
T018007,06/08/2023,S08,P04,1,
T042764,05/05/2024,S05,P10,1,
T008389,09/04/2023,S02,P06,1,3.8
T053594,09/09/2024,S01,P04,1,
T022467,29/09/2023,S07,P01,2,
T058136,28/10/2024,S08,P05,2,4.0
T031359,02/01/2024,S01,P08,2,
T036096,21/02/2024,S06,P07,2,
T022863,04/10/2023,S02,P11,1,
T036821,29/02/2024,S02,P02,1,
T075838,23/04/2025,S01,P03,2,
T073692,31/03/2025,S05,P04,1,
T061111,26/11/2024,S03,P08,3,
T070794,01/03/2025,S01,P09,3,
T049713,27/07/2024,S04,P03,1,
T047443,30/06/2024,S01,P07,1,
T017391,30/07/2023,S05,P07,1,
T022494,30/09/2023,S01,P04,1,
T044546,25/05/2024,S07,P03,2,
T000940,10/01/2023,S06,P07,1,9.5
T066148,12/01/2025,S02,P02,1,
T012711,31/05/2023,S01,P02,1,
T059468,11/11/2024,S01,P07,1,
T068815,07/02/2025,S02,P02,1,
T032702,15/01/2024,S04,P04,1,
T041479,21/04/2024,S06,P04,1,
T079226,29/05/2025,S01,P03,2,6.5
T065521,06/01/2025,S03,P12,2,
T042265,30/04/2024,S04,P10,2,
T065109,02/01/2025,S02,P01,1,
T059349,10/11/2024,S01,P09,1,
T067296,22/01/2025,S07,P11,1,
T053545,08/09/2024,S05,P11,1,
T060957,24/11/2024,S07,P09,1,10.0
T034673,04/02/2024,S06,P02,1,5.0
T019410,24/08/2023,S08,P07,1,
T025104,29/10/2023,S06,P09,1,
T054510,19/09/2024,S06,P05,1,
T071627,09/03/2025,S02,P08,1,
T053335,06/09/2024,S07,P04,1,
T007613,29/03/2023,S06,P02,2,
T073050,24/03/2025,S01,P12,1,16.0
T013395,08/06/2023,S05,P12,1,
T001268,14/01/2023,S04,P04,2,
T063113,14/12/2024,S04,P12,1,
T002863,31/01/2023,S05,P07,1,
T054710,21/09/2024,S06,P12,1,
T044004,19/05/2024,S07,P02,1,
T075116,15/04/2025,S02,P05,1,
T010369,03/05/2023,S03,P06,1,3.8
T066684,17/01/2025,S01,P05,1,4.0
T069339,12/02/2025,S06,P07,1,9.5
T078254,18/05/2025,S06,P08,2,
T030071,19/12/2023,S06,P10,1,
T023313,09/10/2023,S04,P02,1,
T053904,12/09/2024,S05,P09,1,
T069600,15/02/2025,S05,P10,1,
T058649,03/11/2024,S04,P03,1,
T000860,09/01/2023,S06,P02,1,
T070208,22/02/2025,S06,P10,1,
T067811,27/01/2025,S02,P04,1,
T013038,04/06/2023,S01,P04,2,
T016513,19/07/2023,S05,P09,2,
T007353,26/03/2023,S04,P02,1,
T017328,29/07/2023,S06,P06,1,
T007848,01/04/2023,S07,P10,1,
T000571,06/01/2023,S07,P09,1,
T046967,23/06/2024,S06,P03,3,
T021564,18/09/2023,S05,P10,1,
T011845,21/05/2023,S01,P03,1,
T065459,05/01/2025,S05,P07,1,
T063399,17/12/2024,S01,P04,1,
T034770,05/02/2024,S08,P04,1,
T059697,13/11/2024,S03,P06,1,
T066128,12/01/2025,S01,P08,1,
T075104,15/04/2025,S01,P03,2,6.5
T041166,18/04/2024,S03,P02,1,5.0
T040773,13/04/2024,S06,P06,1,
T027581,24/11/2023,S04,P11,1,
T042340,01/05/2024,S01,P01,1,
T047994,06/07/2024,S08,P08,1,
T058072,28/10/2024,S01,P02,1,
T075181,15/04/2025,S07,P07,1,9.5
T048306,10/07/2024,S06,P10,1,
T077314,08/05/2025,S06,P09,1,
T039160,26/03/2024,S04,P08,2,
T033542,23/01/2024,S06,P03,1,
T025337,01/11/2023,S02,P09,1,
T013832,14/06/2023,S04,P09,1,
T022508,30/09/2023,S02,P06,3,
T044249,22/05/2024,S07,P07,1,
T042171,29/04/2024,S03,P12,2,
T014249,20/06/2023,S02,P03,1,
T032926,17/01/2024,S05,P07,1,9.5
T025585,03/11/2023,S07,P05,1,4.0
T000623,07/01/2023,S03,P07,2,
T054815,22/09/2024,S07,P04,1,
T061279,27/11/2024,S07,P08,1,8.5
T075267,16/04/2025,S06,P07,1,
T053660,09/09/2024,S05,P12,2,
T079269,29/05/2025,S05,P05,1,
T054614,20/09/2024,S06,P08,1,
T050594,06/08/2024,S02,P11,1,
T068292,01/02/2025,S04,P04,1,
T030860,27/12/2023,S06,P11,1,
T054247,16/09/2024,S04,P12,1,
T021404,16/09/2023,S05,P06,2,
T066690,17/01/2025,S02,P03,1,
T010067,29/04/2023,S06,P05,1,
T075423,18/04/2025,S06,P10,1,
T041797,25/04/2024,S03,P12,1,
T062136,05/12/2024,S04,P06,1,
T015458,05/07/2023,S04,P08,1,
T076584,01/05/2025,S02,P02,2,
T007080,23/03/2023,S02,P10,1,
T055964,05/10/2024,S04,P09,1,10.0
T009888,27/04/2023,S08,P04,1,4.5
T046043,12/06/2024,S07,P02,2,
T027686,25/11/2023,S05,P08,1,
T045049,31/05/2024,S03,P02,3,
T006051,11/03/2023,S01,P02,2,
T048988,19/07/2024,S01,P08,1,
T004189,16/02/2023,S06,P11,1,
T051180,13/08/2024,S01,P09,1,
T055871,04/10/2024,S04,P11,1,18.0
T049262,21/07/2024,S07,P02,1,
T004230,17/02/2023,S03,P12,1,
T000074,01/01/2023,S04,P03,1,
T044896,29/05/2024,S04,P04,2,
T055644,01/10/2024,S04,P03,1,
T044371,24/05/2024,S02,P01,1,
T045469,05/06/2024,S04,P10,1,
T068173,31/01/2025,S02,P08,1,
T063421,17/12/2024,S03,P08,1,
T025247,31/10/2023,S02,P09,2,10.0
T056334,09/10/2024,S05,P07,1,
T024667,24/10/2023,S07,P10,1,
T015018,29/06/2023,S06,P05,2,
T031171,31/12/2023,S01,P10,1,
T044327,23/05/2024,S04,P02,1,
T007469,27/03/2023,S08,P02,1,5.0
T049822,28/07/2024,S04,P01,1,
T043097,09/05/2024,S06,P10,2,
T043576,15/05/2024,S04,P05,1,
T039705,01/04/2024,S04,P08,1,
T054695,21/09/2024,S05,P09,3,
T055929,05/10/2024,S02,P02,1,
T002415,27/01/2023,S01,P06,1,
T016528,19/07/2023,S07,P02,1,
T048010,07/07/2024,S01,P11,1,
T061077,26/11/2024,S01,P07,1,
T066094,11/01/2025,S06,P07,1,9.5
T051391,15/08/2024,S06,P10,2,
T070662,27/02/2025,S06,P03,1,
T068380,02/02/2025,S03,P03,1,
T029858,17/12/2023,S06,P07,2,
T069473,14/02/2025,S01,P02,1,
T058693,03/11/2024,S08,P03,1,
T057629,23/10/2024,S03,P07,1,
T050946,10/08/2024,S04,P01,1,
T030709,26/12/2023,S01,P02,1,
T028066,29/11/2023,S04,P06,1,
T002677,29/01/2023,S06,P08,1,
T042317,30/04/2024,S07,P01,1,
T009762,26/04/2023,S03,P10,1,
T063978,22/12/2024,S06,P01,2,
T044194,22/05/2024,S01,P10,1,
T066688,17/01/2025,S01,P08,2,
T068621,04/02/2025,S07,P11,1,
T067518,24/01/2025,S08,P04,1,
T071274,05/03/2025,S05,P04,1,
T057973,27/10/2024,S03,P06,1,3.8
T051051,11/08/2024,S04,P04,1,
T035173,10/02/2024,S06,P02,1,
T070538,26/02/2025,S03,P09,1,
T076188,26/04/2025,S06,P04,1,
T045023,30/05/2024,S08,P07,1,9.5
T014551,24/06/2023,S02,P11,1,
T031803,06/01/2024,S04,P08,2,
T010033,29/04/2023,S04,P07,1,
T049848,28/07/2024,S06,P08,1,
T023228,08/10/2023,S04,P01,1,
T056468,11/10/2024,S01,P04,1,
T068698,05/02/2025,S05,P03,1,6.5
T008047,04/04/2023,S04,P09,1,
T056602,12/10/2024,S04,P05,1,
T044917,29/05/2024,S06,P04,1,
T011051,11/05/2023,S04,P11,2,18.0
T026254,10/11/2023,S08,P11,1,
T000838,09/01/2023,S04,P12,2,
T018271,10/08/2023,S04,P02,2,
T043845,18/05/2024,S04,P08,2,
T012094,23/05/2023,S08,P09,1,
T027055,19/11/2023,S02,P05,1,
T059939,15/11/2024,S07,P09,2,
T045414,04/06/2024,S05,P12,1,
T036981,02/03/2024,S02,P08,1,
T068424,02/02/2025,S06,P03,1,
T055696,02/10/2024,S02,P08,1,
T065433,05/01/2025,S04,P12,1,
T008764,13/04/2023,S05,P03,1,
T024247,20/10/2023,S02,P01,1,
T034209,30/01/2024,S05,P05,1,
T063779,21/12/2024,S02,P02,1,
T013436,09/06/2023,S02,P07,1,
T001546,17/01/2023,S02,P02,1,
T076155,26/04/2025,S03,P04,1,
T074298,06/04/2025,S04,P03,1,
T001347,15/01/2023,S02,P03,1,
T017048,26/07/2023,S04,P04,1,
T003929,13/02/2023,S05,P03,1,
T059056,07/11/2024,S04,P09,1,
T036522,25/02/2024,S06,P05,2,
T004476,19/02/2023,S07,P03,1,6.5
T075105,15/04/2025,S01,P08,1,
T021327,16/09/2023,S01,P04,1,
T025375,01/11/2023,S05,P04,1,
T016698,22/07/2023,S02,P07,1,
T077153,06/05/2025,S08,P03,1,6.5
T036650,27/02/2024,S03,P03,1,
T065078,01/01/2025,S08,P02,1,
T069145,10/02/2025,S04,P12,1,
T061169,26/11/2024,S07,P05,1,
T050557,05/08/2024,S07,P03,1,
T019523,26/08/2023,S02,P05,2,
T022913,05/10/2023,S01,P12,1,
T010343,03/05/2023,S01,P11,1,18.0
T066733,17/01/2025,S05,P12,1,
T027524,23/11/2023,S07,P11,1,
T069806,17/02/2025,S05,P08,1,
T007928,02/04/2023,S07,P06,1,
T062554,09/12/2024,S02,P01,1,5.5
T021697,20/09/2023,S02,P07,1,
T038649,21/03/2024,S01,P01,1,
T062839,12/12/2024,S02,P03,2,
T002616,29/01/2023,S01,P12,1,
T058336,31/10/2024,S04,P09,1,
T073445,28/03/2025,S08,P05,1,
T078497,21/05/2025,S04,P11,1,
T037060,03/03/2024,S02,P09,2,
T058248,30/10/2024,S04,P01,1,
T054232,16/09/2024,S02,P11,1,
T004534,20/02/2023,S06,P07,1,9.5
T012296,26/05/2023,S05,P01,2,
T043064,09/05/2024,S03,P04,1,
T076778,03/05/2025,S04,P07,1,
T056026,06/10/2024,S01,P11,1,
T036405,25/02/2024,S01,P06,1,3.8
T016719,22/07/2023,S04,P08,1,
T071568,08/03/2025,S06,P02,1,5.0
T046127,14/06/2024,S01,P09,1,
T002923,01/02/2023,S02,P01,1,
T032858,16/01/2024,S07,P05,3,
T014365,21/06/2023,S06,P01,1,
T019192,21/08/2023,S06,P10,1,
T001501,16/01/2023,S06,P11,1,
T046180,14/06/2024,S06,P09,1,
T079013,26/05/2025,S06,P02,1,
T044812,28/05/2024,S05,P01,1,
T055558,30/09/2024,S04,P07,2,9.5
T076335,28/04/2025,S03,P07,1,
T009975,29/04/2023,S01,P01,1,
T005351,02/03/2023,S04,P01,1,
T072005,13/03/2025,S01,P04,1,
T011009,10/05/2023,S08,P09,1,
T006542,16/03/2023,S07,P11,1,18.0
T056239,08/10/2024,S03,P09,1,
T058058,28/10/2024,S01,P05,1,
T004511,20/02/2023,S04,P09,1,
T061135,26/11/2024,S05,P08,1,
T067111,21/01/2025,S01,P11,1,18.0
T012709,31/05/2023,S01,P03,2,6.5
T047312,28/06/2024,S04,P03,1,
T008337,08/04/2023,S06,P06,2,
T067365,23/01/2025,S04,P10,1,
T050255,02/08/2024,S05,P06,1,
T042595,03/05/2024,S07,P02,3,
T034127,29/01/2024,S06,P05,2,
T060022,16/11/2024,S04,P11,1,
T041699,24/04/2024,S03,P10,1,3.0
T035153,10/02/2024,S05,P07,1,
T071386,06/03/2025,S07,P12,1,
T046420,17/06/2024,S05,P12,1,16.0
T069196,11/02/2025,S02,P09,1,
T065583,06/01/2025,S07,P05,1,
T047621,02/07/2024,S02,P09,1,
T017831,05/08/2023,S01,P06,1,3.8
T053703,10/09/2024,S02,P10,1,
T041353,20/04/2024,S04,P02,1,
T021751,20/09/2023,S07,P08,2,
T024917,27/10/2023,S06,P02,3,
T035155,10/02/2024,S05,P12,1,
T067510,24/01/2025,S06,P12,1,
T071394,07/03/2025,S01,P01,1,
T028711,06/12/2023,S03,P09,1,
T061411,29/11/2024,S01,P07,1,
T024471,22/10/2023,S05,P08,1,
T034860,07/02/2024,S01,P09,1,
T048418,12/07/2024,S02,P05,1,
T051202,13/08/2024,S03,P05,2,
T049403,23/07/2024,S06,P08,1,
T054486,19/09/2024,S04,P12,1,
T033490,23/01/2024,S01,P11,1,18.0
T021158,14/09/2023,S01,P07,1,
T052836,31/08/2024,S07,P11,1,18.0
T013297,07/06/2023,S02,P08,1,
T071282,05/03/2025,S06,P10,1,
T066439,14/01/2025,S06,P09,1,
T002946,01/02/2023,S04,P03,1,
T024541,23/10/2023,S04,P07,2,
T015080,30/06/2023,S04,P03,1,
T075448,19/04/2025,S01,P11,1,
T008851,14/04/2023,S06,P09,2,
T060250,18/11/2024,S03,P01,1,
T076589,01/05/2025,S03,P09,1,10.0
T032338,11/01/2024,S07,P06,2,
T026853,17/11/2023,S03,P09,3,
T009619,24/04/2023,S04,P02,1,
T043658,16/05/2024,S03,P01,2,
T057579,22/10/2024,S05,P02,1,5.0
T050275,02/08/2024,S06,P05,1,
T062660,10/12/2024,S03,P01,2,
T076868,04/05/2025,S02,P04,1,
T054020,13/09/2024,S07,P01,1,
T042697,05/05/2024,S01,P05,1,
T016154,14/07/2023,S06,P08,1,
T005803,07/03/2023,S06,P10,1,
T022112,25/09/2023,S02,P12,1,
T031532,03/01/2024,S06,P12,2,
T047485,30/06/2024,S04,P11,2,
T064110,23/12/2024,S08,P05,2,
T076825,03/05/2025,S07,P08,1,
T041263,19/04/2024,S04,P05,1,
T037210,04/03/2024,S06,P03,1,
T071230,05/03/2025,S03,P10,3,
T070002,20/02/2025,S03,P10,2,
T002116,23/01/2023,S04,P06,1,
T052232,25/08/2024,S01,P09,2,
T057649,23/10/2024,S05,P11,1,
T034036,28/01/2024,S07,P04,1,
T030399,23/12/2023,S03,P09,3,
T078286,19/05/2025,S01,P12,1,
T046884,22/06/2024,S07,P04,1,
T047940,06/07/2024,S03,P02,1,
T038641,20/03/2024,S08,P06,1,3.8
T045399,04/06/2024,S03,P10,1,
T010156,30/04/2023,S05,P02,1,
T070923,02/03/2025,S01,P05,1,
T072565,18/03/2025,S06,P06,1,3.8
T016285,16/07/2023,S03,P09,1,
T017537,01/08/2023,S04,P09,1,
T057041,17/10/2024,S01,P12,1,
T016282,16/07/2023,S03,P07,1,
T027229,20/11/2023,S08,P12,1,
T060944,24/11/2024,S06,P07,1,
T050153,01/08/2024,S04,P03,1,
T022118,25/09/2023,S03,P12,2,
T078197,18/05/2025,S02,P06,1,
T012330,27/05/2023,S01,P01,1,
T014679,25/06/2023,S05,P08,1,
T009964,28/04/2023,S07,P01,1,
T060172,17/11/2024,S05,P06,1,
T055624,01/10/2024,S02,P05,2,
T031511,03/01/2024,S04,P08,1,
T038566,19/03/2024,S07,P10,1,3.0
T045636,07/06/2024,S06,P06,1,3.8
T079162,28/05/2025,S04,P09,1,
T060513,21/11/2024,S01,P01,1,
T035497,14/02/2024,S04,P08,1,
T062664,10/12/2024,S03,P09,1,
T031104,30/12/2023,S04,P08,1,8.5
T002255,25/01/2023,S02,P01,1,
T042753,05/05/2024,S04,P03,1,6.5
T007724,31/03/2023,S03,P03,1,
T040738,13/04/2024,S04,P05,1,
T065131,02/01/2025,S04,P09,1,
T061328,28/11/2024,S02,P02,2,5.0
T044784,28/05/2024,S02,P06,1,
T067671,26/01/2025,S01,P12,1,
T061282,27/11/2024,S08,P03,2,
T036888,01/03/2024,S01,P09,1,
T004670,22/02/2023,S04,P07,2,
T035671,16/02/2024,S06,P05,1,4.0
T016988,25/07/2023,S06,P11,1,
T009177,18/04/2023,S06,P09,1,
T043120,10/05/2024,S02,P03,1,
T019273,23/08/2023,S01,P01,1,
T023976,16/10/2023,S07,P06,1,
T067937,28/01/2025,S04,P03,1,6.5
T070103,21/02/2025,S04,P07,1,
T033644,24/01/2024,S07,P07,1,
T068776,06/02/2025,S05,P11,1,
T000203,02/01/2023,S07,P06,2,
T060689,22/11/2024,S05,P08,1,
T013686,12/06/2023,S04,P11,1,
T001444,16/01/2023,S02,P04,2,
T003500,08/02/2023,S05,P11,1,
T007595,29/03/2023,S04,P02,1,
T044315,23/05/2024,S04,P05,2,4.0
T070193,22/02/2025,S05,P10,1,
T036132,22/02/2024,S02,P09,1,
T062023,04/12/2024,S05,P02,1,
T061566,30/11/2024,S04,P04,1,
T058686,03/11/2024,S07,P07,1,
T023604,13/10/2023,S01,P12,1,
T018564,13/08/2023,S06,P05,1,
T074680,10/04/2025,S07,P11,2,
T072900,22/03/2025,S05,P07,1,
T029993,19/12/2023,S01,P06,1,
T076215,27/04/2025,S01,P07,1,
T021069,13/09/2023,S01,P09,1,
T005830,08/03/2023,S02,P02,2,5.0
T059256,09/11/2024,S04,P07,1,
T039250,27/03/2024,S04,P11,1,18.0
T032792,16/01/2024,S03,P04,2,
T051576,17/08/2024,S07,P06,1,
T046639,20/06/2024,S03,P08,1,
T013561,10/06/2023,S07,P10,1,
T024999,28/10/2023,S04,P03,1,
T020407,05/09/2023,S03,P10,1,
T066140,12/01/2025,S01,P10,1,
T077110,06/05/2025,S05,P01,1,
T019175,21/08/2023,S04,P07,1,
T032753,15/01/2024,S08,P12,2,
T031618,04/01/2024,S06,P05,1,
T045230,02/06/2024,S03,P10,1,
T077256,08/05/2025,S02,P05,1,
T077617,11/05/2025,S08,P08,2,
T016457,18/07/2023,S06,P04,3,
T028448,03/12/2023,S04,P06,2,
T055156,26/09/2024,S03,P04,1,4.5
T028519,04/12/2023,S01,P05,1,
T026867,17/11/2023,S04,P01,1,
T008020,04/04/2023,S02,P03,1,6.5
T066821,18/01/2025,S03,P06,2,
T010959,10/05/2023,S03,P10,1,
T006212,12/03/2023,S07,P08,1,
T041853,26/04/2024,S01,P10,1,
T072131,14/03/2025,S04,P08,1,
T024652,24/10/2023,S06,P06,2,
T032809,16/01/2024,S04,P03,2,
T055772,03/10/2024,S03,P09,2,
T029833,17/12/2023,S04,P01,1,
T011205,13/05/2023,S04,P06,1,
T002429,27/01/2023,S02,P11,1,
T022053,24/09/2023,S04,P05,1,
T012951,03/06/2023,S02,P04,2,
T059172,08/11/2024,S08,P10,1,
T066300,13/01/2025,S04,P04,2,
T018239,10/08/2023,S01,P02,1,
T040417,09/04/2024,S04,P11,2,
T050159,01/08/2024,S04,P05,2,
T042197,29/04/2024,S06,P11,2,
T062218,06/12/2024,S04,P11,1,18.0
T076640,02/05/2025,S01,P01,2,
T076039,25/04/2025,S03,P06,1,
T074440,07/04/2025,S08,P07,1,
T062737,11/12/2024,S01,P12,1,
T027569,24/11/2023,S04,P06,1,
T029709,16/12/2023,S03,P10,2,
T061578,30/11/2024,S05,P10,1,
T045333,03/06/2024,S04,P12,1,
T009846,27/04/2023,S04,P09,1,
T023510,11/10/2023,S06,P11,1,
T077303,08/05/2025,S05,P12,1,
T060193,17/11/2024,S07,P07,2,
T039282,27/03/2024,S06,P07,1,
T042040,27/04/2024,S08,P04,1,
T020716,09/09/2023,S01,P05,2,
T017523,01/08/2023,S03,P06,1,
T038314,17/03/2024,S03,P08,1,
T076243,27/04/2025,S03,P12,1,
T000371,04/01/2023,S06,P12,1,
T034303,31/01/2024,S06,P05,1,
T026119,09/11/2023,S04,P06,2,3.8
T064367,26/12/2024,S04,P03,1,
T043668,16/05/2024,S04,P02,2,5.0
T061782,02/12/2024,S02,P07,1,
T049592,25/07/2024,S08,P12,1,16.0
T063309,16/12/2024,S01,P07,1,
T023325,09/10/2023,S06,P02,1,
T046369,16/06/2024,S07,P06,2,
T013550,10/06/2023,S06,P10,2,
T038635,20/03/2024,S07,P02,1,
T030239,21/12/2023,S04,P05,1,
T055596,30/09/2024,S08,P01,1,
T029985,19/12/2023,S01,P09,1,
T005543,04/03/2023,S05,P07,1,
T044054,20/05/2024,S04,P06,1,
T065205,03/01/2025,S04,P10,2,
T070238,22/02/2025,S08,P02,2,
T074395,07/04/2025,S04,P06,2,
T034152,29/01/2024,S08,P08,1,
T036217,23/02/2024,S02,P10,1,
